category,code,name,price,quantity
BOSCH ITEM,KBX277,MAJOR KIT CSC ASSY. TATA 1210,141.75,1.00
BOSCH ITEM,KBX280,MINOR KIT DISC BRK (KBX),113.95,1.00
BOSCH ITEM,KBX288,LINING KIT STD TATA207,0.00,3.00
BOSCH ITEM,KBX291,MAJOR KIT TMC TATA 207,316.00,2.00
BOSCH ITEM,KBX295,RESIDUAL VALVE KIT TATA,36.75,16.00
BOSCH ITEM,KBX297,MINOR KIT CMC 2515TC,72.45,5.00
BOSCH ITEM,KBX3/49,KIT REP ULV HCV / LEYLAND,0.00,8.00
BOSCH ITEM,KBX3012,PAD KIT BAJAJ TEMP TRAX,0.00,3.00
BOSCH ITEM,KBX323,SEAL KIT TMC AMB,0.00,1.00
BOSCH ITEM,KBX4002T,CYL. HEAD MINOR REPAIR KIT (94MM) 1312/1510,261.87,5.00
BOSCH ITEM,KBX4003T,MAJOR KIT UNLOADER VALVE TATA//LEY,285.02,1.00
BOSCH ITEM,KBX4004T,MINOR KIT UNLDR VALVE TATA/LEYLAND,185.44,2.00
BOSCH ITEM,KBX4005T,UNLOADER VALVE DIAPH. ASS,115.10,3.00
BOSCH ITEM,02043180284AR,M7004230 TMC ASSY WO RES. SPACIO,0.00,3.00
BOSCH ITEM,02043180294AR,M7004901 TMC W/O RES. SCORPIO,0.00,3.00
BOSCH ITEM,02043185294AR,P7008208 TMC ASSY WITH RES. MINIDOOR,0.00,3.00
BOSCH ITEM,02043185414AR,SP7003108 CL MAS CYL. TAVERA,0.00,15.00
BOSCH ITEM,02043185464AR,P7031703 TMC Assembly with Reservoir. APE501,2030.00,4.00
BOSCH ITEM,02043185624AR,P7016505 BRK MASTER CYL,0.00,2.00
BOSCH ITEM,02043189434AR,PD3371 TMC W/BOOSTER ASSYALTO,4515.00,1.00
BOSCH ITEM,02043189864AR,SP7005103 BR MASTER CYL TM986,0.00,3.00
BOSCH ITEM,02043189904AR,SP7011405 CSC ASSY M12PORT (Twin Seal) 407/608,0.00,1.00
BOSCH ITEM,02043280014AR,SP708143 TMC ASSY WITH RES.ZEN,0.00,10.00
BOSCH ITEM,02047132694AR,SV269BRAKE SER ACE 1 TONER,0.00,2.00
BOSCH ITEM,02047149084AR,P7038102 WC ASSY RR1 TEMPO TRAVELLER,0.00,2.00
BOSCH ITEM,02047173784AR,SP7003204 CL.SLAVE CYL. ASSY.PAN,0.00,7.00
BOSCH ITEM,0986AB44028F8,KBX3011 PAD KIT BAJAJ TEMPO,0.00,25.00
